+------------------------------------------------+
|Time of Transition |PID | Old State | New State |
|              4791 |  2 |   RUNNING |     READY |
|              4792 |  2 |     READY |   RUNNING |
|              4793 |  2 |   RUNNING |     READY |
|              4794 |  2 |     READY |   RUNNING |
|              4795 |  2 |   RUNNING |     READY |
|              4796 |  2 |     READY |   RUNNING |
|              4797 |  2 |   RUNNING |     READY |
|              4798 |  2 |     READY |   RUNNING |
|              4799 |  2 |   RUNNING |     READY |
|              4800 |  2 |     READY |   RUNNING |
|              4801 |  2 |   RUNNING |     READY |
|              4802 |  2 |     READY |   RUNNING |
|              4803 |  2 |   RUNNING |     READY |
|              4804 |  2 |     READY |   RUNNING |
|              4805 |  2 |   RUNNING |     READY |
|              4806 |  2 |     READY |   RUNNING |
|              4807 |  2 |   RUNNING |     READY |
|              4808 |  2 |     READY |   RUNNING |
|              4809 |  2 |   RUNNING |     READY |
|              4810 |  2 |     READY |   RUNNING |
|              4811 |  2 |   RUNNING |     READY |
|              4812 |  2 |     READY |   RUNNING |
|              4813 |  2 |   RUNNING |     READY |
|              4814 |  2 |     READY |   RUNNING |
|              4815 |  2 |   RUNNING |     READY |
|              4816 |  2 |     READY |   RUNNING |
|              4817 |  2 |   RUNNING |     READY |
|              4818 |  2 |     READY |   RUNNING |
|              4819 |  2 |   RUNNING |     READY |
|              4820 |  2 |     READY |   RUNNING |
|              4821 |  2 |   RUNNING |     READY |
|              4822 |  2 |     READY |   RUNNING |
|              4823 |  2 |   RUNNING |     READY |
|              4824 |  2 |     READY |   RUNNING |
|              4825 |  2 |   RUNNING |     READY |
|              4826 |  2 |     READY |   RUNNING |
|              4827 |  2 |   RUNNING |     READY |
|              4828 |  2 |     READY |   RUNNING |
|              4829 |  2 |   RUNNING |     READY |
|              4830 |  2 |     READY |   RUNNING |
|              4831 |  2 |   RUNNING |     READY |
|              4832 |  2 |     READY |   RUNNING |
|              4833 |  2 |   RUNNING |     READY |
|              4834 |  2 |     READY |   RUNNING |
|              4835 |  2 |   RUNNING |     READY |
|              4836 |  2 |     READY |   RUNNING |
|              4837 |  2 |   RUNNING |     READY |
|              4838 |  2 |     READY |   RUNNING |
|              4839 |  2 |   RUNNING |     READY |
|              4840 |  2 |     READY |   RUNNING |
|              4841 |  2 |   RUNNING |     READY |
|              4842 |  2 |     READY |   RUNNING |
|              4843 |  2 |   RUNNING |     READY |
|              4844 |  2 |     READY |   RUNNING |
|              4845 |  2 |   RUNNING |     READY |
|              4846 |  2 |     READY |   RUNNING |
|              4847 |  2 |   RUNNING |     READY |
|              4848 |  2 |     READY |   RUNNING |
|              4849 |  2 |   RUNNING |     READY |
|              4850 |  2 |     READY |   RUNNING |
|              4851 |  2 |   RUNNING |     READY |
|              4852 |  2 |     READY |   RUNNING |
|              4853 |  2 |   RUNNING |     READY |
|              4854 |  2 |     READY |   RUNNING |
|              4855 |  2 |   RUNNING |     READY |
|              4856 |  2 |     READY |   RUNNING |
|              4857 |  2 |   RUNNING |     READY |
|              4858 |  2 |     READY |   RUNNING |
|              4859 |  2 |   RUNNING |     READY |
|              4860 |  2 |     READY |   RUNNING |
|              4861 |  2 |   RUNNING |     READY |
|              4862 |  2 |     READY |   RUNNING |
|              4863 |  2 |   RUNNING |     READY |
|              4864 |  2 |     READY |   RUNNING |
|              4865 |  2 |   RUNNING |     READY |
|              4866 |  2 |     READY |   RUNNING |
|              4867 |  2 |   RUNNING |     READY |
|              4868 |  2 |     READY |   RUNNING |
|              4869 |  2 |   RUNNING |     READY |
|              4870 |  2 |     READY |   RUNNING |
|              4871 |  2 |   RUNNING |     READY |
|              4872 |  2 |     READY |   RUNNING |
|              4873 |  2 |   RUNNING |     READY |
|              4874 |  2 |     READY |   RUNNING |
|              4875 |  3 |   WAITING |     READY |
|              4875 |  2 |   RUNNING |     READY |
|              4876 |  3 |     READY |   RUNNING |
|              4877 |  3 |   RUNNING |     READY |
|              4878 |  3 |     READY |   RUNNING |
|              4879 |  3 |   RUNNING |     READY |
|              4880 |  3 |     READY |   RUNNING |
|              4881 |  3 |   RUNNING |     READY |
|              4882 |  3 |     READY |   RUNNING |
|              4883 |  3 |   RUNNING |     READY |
|              4884 |  3 |     READY |   RUNNING |
|              4885 |  3 |   RUNNING |     READY |
|              4886 |  3 |     READY |   RUNNING |
|              4887 |  3 |   RUNNING |     READY |
|              4888 |  3 |     READY |   RUNNING |
|              4889 |  3 |   RUNNING |     READY |
|              4890 |  3 |     READY |   RUNNING |
|              4891 |  3 |   RUNNING |     READY |
|              4892 |  3 |     READY |   RUNNING |
|              4893 |  3 |   RUNNING |     READY |
|              4894 |  3 |     READY |   RUNNING |
|              4895 |  3 |   RUNNING |     READY |
|              4896 |  3 |     READY |   RUNNING |
|              4897 |  3 |   RUNNING |     READY |
|              4898 |  3 |     READY |   RUNNING |
|              4899 |  3 |   RUNNING |     READY |
|              4900 |  3 |     READY |   RUNNING |
|              4901 |  3 |   RUNNING |     READY |
|              4902 |  3 |     READY |   RUNNING |
|              4903 |  3 |   RUNNING |     READY |
|              4904 |  3 |     READY |   RUNNING |
|              4905 |  3 |   RUNNING |     READY |
|              4906 |  3 |     READY |   RUNNING |
|              4907 |  3 |   RUNNING |     READY |
|              4908 |  3 |     READY |   RUNNING |
|              4909 |  3 |   RUNNING |     READY |
|              4910 |  3 |     READY |   RUNNING |
|              4911 |  3 |   RUNNING |     READY |
|              4912 |  3 |     READY |   RUNNING |
|              4913 |  3 |   RUNNING |     READY |
|              4914 |  3 |     READY |   RUNNING |
|              4915 |  3 |   RUNNING |TERMINATED |
|              4915 |  2 |     READY |   RUNNING |
|              4916 |  2 |   RUNNING |     READY |
|              4917 |  2 |     READY |   RUNNING |
|              4918 |  2 |   RUNNING |     READY |
|              4919 |  2 |     READY |   RUNNING |
|              4920 |  2 |   RUNNING |     READY |
|              4921 |  2 |     READY |   RUNNING |
|              4922 |  2 |   RUNNING |     READY |
|              4923 |  2 |     READY |   RUNNING |
|              4924 |  2 |   RUNNING |     READY |
|              4925 |  2 |     READY |   RUNNING |
|              4926 |  2 |   RUNNING |     READY |
|              4927 |  2 |     READY |   RUNNING |
|              4928 |  2 |   RUNNING |     READY |
|              4929 |  2 |     READY |   RUNNING |
|              4930 |  2 |   RUNNING |     READY |
|              4931 |  2 |     READY |   RUNNING |
|              4932 |  2 |   RUNNING |     READY |
|              4933 |  2 |     READY |   RUNNING |
|              4934 |  2 |   RUNNING |     READY |
|              4935 |  2 |     READY |   RUNNING |
|              4936 |  2 |   RUNNING |     READY |
|              4937 |  2 |     READY |   RUNNING |
|              4938 |  2 |   RUNNING |     READY |
|              4939 |  2 |     READY |   RUNNING |
|              4940 |  2 |   RUNNING |     READY |
|              4941 |  2 |     READY |   RUNNING |
|              4942 |  2 |   RUNNING |     READY |
|              4943 |  2 |     READY |   RUNNING |
|              4944 |  2 |   RUNNING |     READY |
|              4945 |  2 |     READY |   RUNNING |
|              4946 |  2 |   RUNNING |     READY |
|              4947 |  2 |     READY |   RUNNING |
|              4948 |  2 |   RUNNING |     READY |
|              4949 |  2 |     READY |   RUNNING |
|              4950 |  2 |   RUNNING |     READY |
|              4951 |  2 |     READY |   RUNNING |
|              4952 |  2 |   RUNNING |     READY |
|              4953 |  2 |     READY |   RUNNING |
|              4954 |  2 |   RUNNING |     READY |
|              4955 |  2 |     READY |   RUNNING |
|              4956 |  2 |   RUNNING |     READY |
|              4957 |  2 |     READY |   RUNNING |
|              4958 |  2 |   RUNNING |     READY |
|              4959 |  2 |     READY |   RUNNING |
|              4960 |  2 |   RUNNING |     READY |
|              4961 |  2 |     READY |   RUNNING |
|              4962 |  2 |   RUNNING |     READY |
|              4963 |  2 |     READY |   RUNNING |
|              4964 |  2 |   RUNNING |     READY |
|              4965 |  2 |     READY |   RUNNING |
|              4966 |  2 |   RUNNING |     READY |
|              4967 |  2 |     READY |   RUNNING |
|              4968 |  2 |   RUNNING |     READY |
|              4969 |  2 |     READY |   RUNNING |
|              4970 |  2 |   RUNNING |     READY |
|              4971 |  2 |     READY |   RUNNING |
|              4972 |  2 |   RUNNING |     READY |
|              4973 |  2 |     READY |   RUNNING |
|              4974 |  2 |   RUNNING |     READY |
|              4975 |  2 |     READY |   RUNNING |
|              4976 |  2 |   RUNNING |     READY |
|              4977 |  2 |     READY |   RUNNING |
|              4978 |  2 |   RUNNING |     READY |
|              4979 |  2 |     READY |   RUNNING |
|              4980 |  2 |   RUNNING |     READY |
|              4981 |  2 |     READY |   RUNNING |
|              4982 |  2 |   RUNNING |     READY |
|              4983 |  2 |     READY |   RUNNING |
|              4984 |  2 |   RUNNING |     READY |
|              4985 |  2 |     READY |   RUNNING |
|              4986 |  2 |   RUNNING |     READY |
|              4987 |  2 |     READY |   RUNNING |
|              4988 |  2 |   RUNNING |     READY |
|              4989 |  2 |     READY |   RUNNING |
|              4990 |  2 |   RUNNING |     READY |
|              4991 |  2 |     READY |   RUNNING |
|              4992 |  2 |   RUNNING |     READY |
|              4993 |  2 |     READY |   RUNNING |
|              4994 |  2 |   RUNNING |     READY |
|              4995 |  2 |     READY |   RUNNING |
|              4996 |  2 |   RUNNING |     READY |
|              4997 |  2 |     READY |   RUNNING |
|              4998 |  2 |   RUNNING |     READY |
|              4999 |  2 |     READY |   RUNNING |
|              5000 |  2 |   RUNNING |     READY |
|              5001 |  2 |     READY |   RUNNING |
|              5002 |  2 |   RUNNING |     READY |
|              5003 |  2 |     READY |   RUNNING |
|              5004 |  2 |   RUNNING |     READY |
|              5005 |  2 |     READY |   RUNNING |
|              5006 |  2 |   RUNNING |     READY |
|              5007 |  2 |     READY |   RUNNING |
|              5008 |  2 |   RUNNING |     READY |
|              5009 |  2 |     READY |   RUNNING |
|              5010 |  2 |   RUNNING |     READY |
|              5011 |  2 |     READY |   RUNNING |
|              5012 |  2 |   RUNNING |     READY |
|              5013 |  2 |     READY |   RUNNING |
|              5014 |  2 |   RUNNING |     READY |
|              5015 |  2 |     READY |   RUNNING |
|              5016 |  2 |   RUNNING |     READY |
|              5017 |  2 |     READY |   RUNNING |
|              5018 |  2 |   RUNNING |     READY |
|              5019 |  2 |     READY |   RUNNING |
|              5020 |  2 |   RUNNING |     READY |
|              5021 |  2 |     READY |   RUNNING |
|              5022 |  2 |   RUNNING |     READY |
|              5023 |  2 |     READY |   RUNNING |
|              5024 |  2 |   RUNNING |     READY |
|              5025 |  2 |     READY |   RUNNING |
|              5026 |  2 |   RUNNING |     READY |
|              5027 |  2 |     READY |   RUNNING |
|              5028 |  2 |   RUNNING |     READY |
|              5029 |  2 |     READY |   RUNNING |
|              5030 |  2 |   RUNNING |     READY |
|              5031 |  2 |     READY |   RUNNING |
|              5032 |  2 |   RUNNING |     READY |
|              5033 |  2 |     READY |   RUNNING |
|              5034 |  2 |   RUNNING |     READY |
|              5035 |  2 |     READY |   RUNNING |
|              5036 |  2 |   RUNNING |     READY |
|              5037 |  2 |     READY |   RUNNING |
